state,zip,phone,mc,score,sample,stateavg
AL,36067,3343614267,AMI-3,67%,3 patients,AL_AMI-3
AL,36067,3343614267,AMI-4,,0 patients,AL_AMI-4
AL,36067,3343614267,AMI-5,100%,5 patients,AL_AMI-5
AL,36067,3343614267,AMI-7A,,0 patients,AL_AMI-7A
AL,36067,3343614267,AMI-8A,,0 patients,AL_AMI-8A
AL,36067,3343614267,HF-1,96%,75 patients,AL_HF-1
AL,36067,3343614267,HF-2,94%,93 patients,AL_HF-2
AL,36067,3343614267,HF-3,94%,18 patients,AL_HF-3
AL,36067,3343614267,HF-4,96%,27 patients,AL_HF-4
AL,36067,3343614267,PN-2,94%,116 patients,AL_PN-2
AL,36067,3343614267,PN-3B,95%,138 patients,AL_PN-3B
AL,36067,3343614267,PN-4,100%,67 patients,AL_PN-4
AL,36067,3343614267,PN-5C,94%,131 patients,AL_PN-5C
AL,36067,3343614267,PN-6,92%,93 patients,AL_PN-6
AL,36067,3343614267,PN-7,99%,89 patients,AL_PN-7
AL,36067,3343614267,SCIP-CARD-2,100%,1 patients,AL_SCIP-CARD-2
AL,36067,3343614267,SCIP-INF-1,90%,10 patients,AL_SCIP-INF-1
AL,36067,3343614267,SCIP-INF-2,90%,10 patients,AL_SCIP-INF-2
AL,36067,3343614267,SCIP-INF-3,100%,10 patients,AL_SCIP-INF-3
AL,35653,2563321611,SCIP-VTE-1,100%,125 patients,AL_SCIP-VTE-1
AL,35653,2563321611,SCIP-VTE-2,98%,125 patients,AL_SCIP-VTE-2
AL,35150,2562495000,AMI-1,90%,10 patients,AL_AMI-1
AL,35150,2562495000,AMI-2,100%,3 patients,AL_AMI-2
AL,35150,2562495000,AMI-3,100%,1 patients,AL_AMI-3
AL,35150,2562495000,AMI-4,,0 patients,AL_AMI-4
AL,35150,2562495000,AMI-5,100%,4 patients,AL_AMI-5
AL,35150,2562495000,AMI-7A,,0 patients,AL_AMI-7A
AL,35150,2562495000,AMI-8A,,0 patients,AL_AMI-8A
AL,35150,2562495000,HF-1,77%,78 patients,AL_HF-1
AL,35150,2562495000,HF-2,99%,105 patients,AL_HF-2
AL,35150,2562495000,HF-3,85%,46 patients,AL_HF-3
AL,35150,2562495000,HF-4,100%,12 patients,AL_HF-4
AL,35150,2562495000,PN-2,93%,69 patients,AL_PN-2
AL,35150,2562495000,PN-3B,97%,95 patients,AL_PN-3B
AL,35150,2562495000,PN-4,100%,47 patients,AL_PN-4
AL,35150,2562495000,PN-5C,97%,101 patients,AL_PN-5C
AL,35150,2562495000,PN-6,96%,57 patients,AL_PN-6
AL,35150,2562495000,PN-7,88%,51 patients,AL_PN-7
AL,35150,2562495000,SCIP-CARD-2,82%,22 patients,AL_SCIP-CARD-2
AK,99508,9072761131,HF-1,91%,57 patients,AK_HF-1
AK,99508,9072761131,HF-2,98%,61 patients,AK_HF-2
AK,99508,9072761131,HF-3,100%,33 patients,AK_HF-3
AK,99508,9072761131,HF-4,100%,13 patients,AK_HF-4
AK,99508,9072761131,PN-2,97%,37 patients,AK_PN-2
AK,99508,9072761131,PN-3B,100%,47 patients,AK_PN-3B
AK,99508,9072761131,PN-4,96%,26 patients,AK_PN-4
AK,99508,9072761131,PN-5C,97%,39 patients,AK_PN-5C
AK,99508,9072761131,PN-6,95%,22 patients,AK_PN-6
AK,99508,9072761131,PN-7,90%,29 patients,AK_PN-7
AK,99508,9072761131,SCIP-CARD-2,87%,106 patients,AK_SCIP-CARD-2
AK,99508,9072761131,SCIP-INF-1,96%,513 patients,AK_SCIP-INF-1
AK,99508,9072761131,SCIP-INF-2,98%,521 patients,AK_SCIP-INF-2
AK,99508,9072761131,SCIP-INF-3,88%,499 patients,AK_SCIP-INF-3
AK,99508,9072761131,SCIP-INF-4,94%,146 patients,AK_SCIP-INF-4
AK,99508,9072761131,SCIP-INF-6,100%,690 patients,AK_SCIP-INF-6
AK,99508,9072761131,SCIP-VTE-1,94%,226 patients,AK_SCIP-VTE-1
AK,99508,9072761131,SCIP-VTE-2,94%,223 patients,AK_SCIP-VTE-2
AK,99559,9075436300,AMI-1,,,AK_AMI-1
AK,99559,9075436300,AMI-2,,,AK_AMI-2
AL,35660,2563864556,PN-2,89%,150 patients,AL_PN-2
AL,35660,2563864556,PN-3B,99%,149 patients,AL_PN-3B
AL,35660,2563864556,PN-4,97%,79 patients,AL_PN-4
AL,35660,2563864556,PN-5C,98%,192 patients,AL_PN-5C
AL,35660,2563864556,PN-6,86%,139 patients,AL_PN-6
AL,35660,2563864556,PN-7,82%,119 patients,AL_PN-7
AL,35660,2563864556,SCIP-CARD-2,81%,54 patients,AL_SCIP-CARD-2
AL,35660,2563864556,SCIP-INF-1,92%,253 patients,AL_SCIP-INF-1
AL,35660,2563864556,SCIP-INF-2,91%,255 patients,AL_SCIP-INF-2
AL,35660,2563864556,SCIP-INF-3,84%,245 patients,AL_SCIP-INF-3
AL,35660,2563864556,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,35660,2563864556,SCIP-INF-6,97%,369 patients,AL_SCIP-INF-6
AL,35660,2563864556,SCIP-VTE-1,85%,144 patients,AL_SCIP-VTE-1
AL,35660,2563864556,SCIP-VTE-2,79%,142 patients,AL_SCIP-VTE-2
AL,36360,3347742601,AMI-1,100%,11 patients,AL_AMI-1
AL,36360,3347742601,AMI-2,100%,5 patients,AL_AMI-2
AL,36360,3347742601,AMI-3,,0 patients,AL_AMI-3
AL,36360,3347742601,AMI-4,100%,3 patients,AL_AMI-4
AL,36360,3347742601,AMI-5,83%,6 patients,AL_AMI-5
AL,36360,3347742601,AMI-7A,0%,2 patients,AL_AMI-7A
AL,36360,3347742601,AMI-8A,,0 patients,AL_AMI-8A
AL,36360,3347742601,HF-1,66%,79 patients,AL_HF-1
AL,36360,3347742601,HF-2,96%,94 patients,AL_HF-2
AL,36360,3347742601,HF-3,94%,18 patients,AL_HF-3
AL,36360,3347742601,HF-4,94%,32 patients,AL_HF-4
AL,36360,3347742601,PN-2,85%,80 patients,AL_PN-2
AL,36360,3347742601,PN-3B,94%,67 patients,AL_PN-3B
AL,36360,3347742601,PN-4,87%,39 patients,AL_PN-4
AL,36360,3347742601,PN-5C,95%,74 patients,AL_PN-5C
AL,36360,3347742601,PN-6,64%,59 patients,AL_PN-6
AL,36360,3347742601,PN-7,90%,62 patients,AL_PN-7
AL,36360,3347742601,SCIP-CARD-2,100%,12 patients,AL_SCIP-CARD-2
AL,36360,3347742601,SCIP-INF-1,94%,52 patients,AL_SCIP-INF-1
AL,36360,3347742601,SCIP-INF-2,96%,52 patients,AL_SCIP-INF-2
AL,36360,3347742601,SCIP-INF-3,85%,48 patients,AL_SCIP-INF-3
AL,36360,3347742601,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,36360,3347742601,SCIP-INF-6,100%,94 patients,AL_SCIP-INF-6
AL,36360,3347742601,SCIP-VTE-1,88%,50 patients,AL_SCIP-VTE-1
AL,36360,3347742601,SCIP-VTE-2,68%,50 patients,AL_SCIP-VTE-2
AL,35960,2569275531,AMI-1,,0 patients,AL_AMI-1
AL,35960,2569275531,AMI-2,100%,1 patients,AL_AMI-2
AL,35960,2569275531,AMI-3,,0 patients,AL_AMI-3
AL,35960,2569275531,AMI-4,,0 patients,AL_AMI-4
AL,35960,2569275531,AMI-5,,0 patients,AL_AMI-5
AL,35960,2569275531,AMI-7A,,0 patients,AL_AMI-7A
AL,35960,2569275531,AMI-8A,,0 patients,AL_AMI-8A
AL,35960,2569275531,HF-1,83%,35 patients,AL_HF-1
AL,35960,2569275531,HF-2,94%,48 patients,AL_HF-2
AL,35960,2569275531,HF-3,90%,10 patients,AL_HF-3
AL,35960,2569275531,HF-4,100%,15 patients,AL_HF-4
AL,35960,2569275531,PN-2,93%,44 patients,AL_PN-2
AL,35960,2569275531,PN-3B,97%,33 patients,AL_PN-3B
AL,35960,2569275531,PN-4,100%,20 patients,AL_PN-4
AL,35960,2569275531,PN-5C,89%,56 patients,AL_PN-5C
AL,35960,2569275531,PN-6,93%,44 patients,AL_PN-6
AL,35960,2569275531,PN-7,81%,31 patients,AL_PN-7
AL,35960,2569275531,SCIP-CARD-2,,,AL_SCIP-CARD-2
AL,35960,2569275531,SCIP-INF-1,0%,2 patients,AL_SCIP-INF-1
AL,35960,2569275531,SCIP-INF-2,100%,2 patients,AL_SCIP-INF-2
AL,35960,2569275531,SCIP-INF-3,0%,1 patients,AL_SCIP-INF-3
AL,35960,2569275531,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,35960,2569275531,SCIP-INF-6,100%,6 patients,AL_SCIP-INF-6
AL,35960,2569275531,SCIP-VTE-1,100%,5 patients,AL_SCIP-VTE-1
AL,35960,2569275531,SCIP-VTE-2,100%,5 patients,AL_SCIP-VTE-2
AL,36116,3342882100,AMI-1,100%,134 patients,AL_AMI-1
AL,36116,3342882100,AMI-2,100%,282 patients,AL_AMI-2
AL,36116,3342882100,AMI-3,100%,53 patients,AL_AMI-3
AL,36116,3342882100,AMI-4,100%,119 patients,AL_AMI-4
AL,36116,3342882100,AMI-5,100%,254 patients,AL_AMI-5
AL,36116,3342882100,AMI-7A,,0 patients,AL_AMI-7A
AL,36116,3342882100,AMI-8A,96%,27 patients,AL_AMI-8A
AL,36116,3342882100,HF-1,100%,257 patients,AL_HF-1
AL,36116,3342882100,HF-2,100%,292 patients,AL_HF-2
AL,36116,3342882100,HF-3,100%,98 patients,AL_HF-3
AL,36116,3342882100,HF-4,100%,77 patients,AL_HF-4
AL,36116,3342882100,PN-2,94%,99 patients,AL_PN-2
AL,36116,3342882100,PN-3B,96%,103 patients,AL_PN-3B
AL,36116,3342882100,PN-4,94%,80 patients,AL_PN-4
AL,36116,3342882100,PN-5C,95%,101 patients,AL_PN-5C
AL,36116,3342882100,PN-6,90%,71 patients,AL_PN-6
AL,36116,3342882100,PN-7,92%,87 patients,AL_PN-7
AL,36116,3342882100,SCIP-CARD-2,97%,89 patients,AL_SCIP-CARD-2
AL,36116,3342882100,SCIP-INF-1,97%,412 patients,AL_SCIP-INF-1
AL,36116,3342882100,SCIP-INF-2,97%,423 patients,AL_SCIP-INF-2
AL,36116,3342882100,SCIP-INF-3,94%,392 patients,AL_SCIP-INF-3
AL,36116,3342882100,SCIP-INF-4,95%,125 patients,AL_SCIP-INF-4
AL,36116,3342882100,SCIP-INF-6,100%,575 patients,AL_SCIP-INF-6
AL,36116,3342882100,SCIP-VTE-1,98%,179 patients,AL_SCIP-VTE-1
AL,36116,3342882100,SCIP-VTE-2,94%,179 patients,AL_SCIP-VTE-2
AL,36106,3342938000,AMI-1,95%,111 patients,AL_AMI-1
AL,36106,3342938000,AMI-2,92%,165 patients,AL_AMI-2
AL,36106,3342938000,AMI-3,79%,24 patients,AL_AMI-3
AL,36106,3342938000,AMI-4,97%,65 patients,AL_AMI-4
AL,36106,3342938000,AMI-5,95%,173 patients,AL_AMI-5
AL,36106,3342938000,AMI-7A,,0 patients,AL_AMI-7A
AL,36106,3342938000,AMI-8A,40%,15 patients,AL_AMI-8A
AL,36106,3342938000,HF-1,45%,430 patients,AL_HF-1
AL,36106,3342938000,HF-2,90%,518 patients,AL_HF-2
AL,36106,3342938000,HF-3,85%,146 patients,AL_HF-3
AL,36106,3342938000,HF-4,99%,93 patients,AL_HF-4
AL,36106,3342938000,PN-2,85%,243 patients,AL_PN-2
AL,36106,3342938000,PN-3B,95%,230 patients,AL_PN-3B
AL,36106,3342938000,PN-4,91%,74 patients,AL_PN-4
AL,36106,3342938000,PN-5C,88%,233 patients,AL_PN-5C
AL,36106,3342938000,PN-6,82%,97 patients,AL_PN-6
AL,36106,3342938000,PN-7,82%,184 patients,AL_PN-7
AL,36106,3342938000,SCIP-CARD-2,67%,180 patients,AL_SCIP-CARD-2
AL,36106,3342938000,SCIP-INF-1,78%,844 patients,AL_SCIP-INF-1
AL,36106,3342938000,SCIP-INF-2,98%,827 patients,AL_SCIP-INF-2
AL,36106,3342938000,SCIP-INF-3,83%,817 patients,AL_SCIP-INF-3
AL,36106,3342938000,SCIP-INF-4,72%,270 patients,AL_SCIP-INF-4
AL,36106,3342938000,SCIP-INF-6,97%,1062 patients,AL_SCIP-INF-6
AL,36106,3342938000,SCIP-VTE-1,92%,263 patients,AL_SCIP-VTE-1
AL,36106,3342938000,SCIP-VTE-2,87%,259 patients,AL_SCIP-VTE-2
AL,36854,3347561400,AMI-1,92%,24 patients,AL_AMI-1
AL,36854,3347561400,AMI-2,90%,10 patients,AL_AMI-2
AL,36854,3347561400,AMI-3,100%,1 patients,AL_AMI-3
AL,36854,3347561400,AMI-4,50%,4 patients,AL_AMI-4
AL,36854,3347561400,AMI-5,92%,13 patients,AL_AMI-5
AL,36854,3347561400,AMI-7A,0%,2 patients,AL_AMI-7A
AL,36854,3347561400,AMI-8A,,0 patients,AL_AMI-8A
AL,36854,3347561400,HF-1,54%,137 patients,AL_HF-1
AL,36854,3347561400,HF-2,99%,164 patients,AL_HF-2
AL,36854,3347561400,HF-3,96%,75 patients,AL_HF-3
AL,36854,3347561400,HF-4,97%,38 patients,AL_HF-4
AL,36854,3347561400,PN-2,80%,55 patients,AL_PN-2
AL,36854,3347561400,PN-3B,95%,43 patients,AL_PN-3B
AL,36854,3347561400,PN-4,91%,34 patients,AL_PN-4
AL,36854,3347561400,PN-5C,82%,50 patients,AL_PN-5C
AL,36854,3347561400,PN-6,85%,52 patients,AL_PN-6
AL,36854,3347561400,PN-7,75%,60 patients,AL_PN-7
AL,36854,3347561400,SCIP-CARD-2,32%,19 patients,AL_SCIP-CARD-2
AL,36854,3347561400,SCIP-INF-1,100%,117 patients,AL_SCIP-INF-1
AL,36854,3347561400,SCIP-INF-2,93%,118 patients,AL_SCIP-INF-2
AL,36854,3347561400,SCIP-INF-3,79%,116 patients,AL_SCIP-INF-3
AL,36854,3347561400,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,36854,3347561400,SCIP-INF-6,96%,172 patients,AL_SCIP-INF-6
AL,36854,3347561400,SCIP-VTE-1,88%,85 patients,AL_SCIP-VTE-1
AL,36854,3347561400,SCIP-VTE-2,82%,84 patients,AL_SCIP-VTE-2
AL,36323,3348972257,AMI-1,,,AL_AMI-1
AL,36323,3348972257,AMI-2,,,AL_AMI-2
AL,36323,3348972257,AMI-3,,,AL_AMI-3
AL,36323,3348972257,AMI-4,,,AL_AMI-4
AL,36323,3348972257,AMI-5,,,AL_AMI-5
AL,36323,3348972257,AMI-7A,,,AL_AMI-7A
AL,36323,3348972257,AMI-8A,,,AL_AMI-8A
AL,36323,3348972257,HF-1,100%,2 patients,AL_HF-1
AL,36323,3348972257,HF-2,100%,3 patients,AL_HF-2
AL,36323,3348972257,HF-3,,0 patients,AL_HF-3
AL,36323,3348972257,HF-4,,0 patients,AL_HF-4
AL,36323,3348972257,PN-2,100%,31 patients,AL_PN-2
AL,36323,3348972257,PN-3B,100%,19 patients,AL_PN-3B
AL,36323,3348972257,PN-4,100%,12 patients,AL_PN-4
AL,36323,3348972257,PN-5C,100%,40 patients,AL_PN-5C
AL,36323,3348972257,PN-6,93%,30 patients,AL_PN-6
AL,36323,3348972257,PN-7,100%,23 patients,AL_PN-7
AL,36323,3348972257,SCIP-CARD-2,,,AL_SCIP-CARD-2
AL,36323,3348972257,SCIP-INF-1,,,AL_SCIP-INF-1
AL,36323,3348972257,SCIP-INF-2,,,AL_SCIP-INF-2
AL,36323,3348972257,SCIP-INF-3,,,AL_SCIP-INF-3
AL,36323,3348972257,SCIP-INF-4,,,AL_SCIP-INF-4
AL,36323,3348972257,SCIP-INF-6,,,AL_SCIP-INF-6
AL,36323,3348972257,SCIP-VTE-1,,,AL_SCIP-VTE-1
AL,36323,3348972257,SCIP-VTE-2,,,AL_SCIP-VTE-2
AL,36801,3347493411,AMI-1,98%,185 patients,AL_AMI-1
AL,36801,3347493411,AMI-2,97%,290 patients,AL_AMI-2
AL,36801,3347493411,AMI-3,93%,72 patients,AL_AMI-3
AL,36801,3347493411,AMI-4,100%,122 patients,AL_AMI-4
AL,36801,3347493411,AMI-5,98%,281 patients,AL_AMI-5
AL,36801,3347493411,AMI-7A,,0 patients,AL_AMI-7A
AL,36801,3347493411,AMI-8A,85%,26 patients,AL_AMI-8A
AL,36801,3347493411,HF-1,82%,527 patients,AL_HF-1
AL,36801,3347493411,HF-2,100%,570 patients,AL_HF-2
AL,36801,3347493411,HF-3,92%,272 patients,AL_HF-3
AL,36801,3347493411,HF-4,100%,101 patients,AL_HF-4
AL,36801,3347493411,PN-2,92%,114 patients,AL_PN-2
AL,36801,3347493411,PN-3B,91%,129 patients,AL_PN-3B
AL,36801,3347493411,PN-4,100%,59 patients,AL_PN-4
AL,36801,3347493411,PN-5C,96%,153 patients,AL_PN-5C
AL,36801,3347493411,PN-6,97%,115 patients,AL_PN-6
AL,36801,3347493411,PN-7,88%,89 patients,AL_PN-7
AL,36801,3347493411,SCIP-CARD-2,98%,208 patients,AL_SCIP-CARD-2
AL,36801,3347493411,SCIP-INF-1,99%,1001 patients,AL_SCIP-INF-1
AL,36801,3347493411,SCIP-INF-2,99%,1016 patients,AL_SCIP-INF-2
AL,36801,3347493411,SCIP-INF-3,97%,962 patients,AL_SCIP-INF-3
AL,36801,3347493411,SCIP-INF-4,98%,241 patients,AL_SCIP-INF-4
AL,36801,3347493411,SCIP-INF-6,100%,1421 patients,AL_SCIP-INF-6
AL,36801,3347493411,SCIP-VTE-1,92%,473 patients,AL_SCIP-VTE-1
AL,36801,3347493411,SCIP-VTE-2,90%,473 patients,AL_SCIP-VTE-2
AL,36278,2563572111,AMI-1,50%,4 patients,AL_AMI-1
AL,36278,2563572111,AMI-2,67%,3 patients,AL_AMI-2
AL,36278,2563572111,AMI-3,,0 patients,AL_AMI-3
AL,36278,2563572111,AMI-4,,0 patients,AL_AMI-4
AL,36278,2563572111,AMI-5,67%,3 patients,AL_AMI-5
AL,36278,2563572111,AMI-7A,,0 patients,AL_AMI-7A
AL,36278,2563572111,AMI-8A,,0 patients,AL_AMI-8A
AL,36278,2563572111,HF-1,0%,34 patients,AL_HF-1
AL,36278,2563572111,HF-2,38%,39 patients,AL_HF-2
AL,36278,2563572111,HF-3,25%,4 patients,AL_HF-3
AL,36278,2563572111,HF-4,100%,2 patients,AL_HF-4
AL,36278,2563572111,PN-2,25%,28 patients,AL_PN-2
AL,36278,2563572111,PN-3B,100%,14 patients,AL_PN-3B
AL,36278,2563572111,PN-4,67%,6 patients,AL_PN-4
AL,36278,2563572111,PN-5C,90%,30 patients,AL_PN-5C
AL,36278,2563572111,PN-6,96%,23 patients,AL_PN-6
AL,36278,2563572111,PN-7,12%,16 patients,AL_PN-7
AL,36278,2563572111,SCIP-CARD-2,,,AL_SCIP-CARD-2
AL,36278,2563572111,SCIP-INF-1,,,AL_SCIP-INF-1
AL,36278,2563572111,SCIP-INF-2,,,AL_SCIP-INF-2
AL,36278,2563572111,SCIP-INF-3,,,AL_SCIP-INF-3
AL,36278,2563572111,SCIP-INF-4,,,AL_SCIP-INF-4
AL,36278,2563572111,SCIP-INF-6,,,AL_SCIP-INF-6
AL,36278,2563572111,SCIP-VTE-1,,,AL_SCIP-VTE-1
AL,36278,2563572111,SCIP-VTE-2,,,AL_SCIP-VTE-2
AL,35233,2059344011,AMI-1,98%,229 patients,AL_AMI-1
AL,35233,2059344011,AMI-2,98%,316 patients,AL_AMI-2
AL,35233,2059344011,AMI-3,91%,87 patients,AL_AMI-3
AL,35233,2059344011,AMI-4,100%,147 patients,AL_AMI-4
AL,35233,2059344011,AMI-5,97%,331 patients,AL_AMI-5
AL,35233,2059344011,AMI-7A,,0 patients,AL_AMI-7A
AL,35233,2059344011,AMI-8A,98%,47 patients,AL_AMI-8A
AL,35233,2059344011,HF-1,46%,618 patients,AL_HF-1
AL,35233,2059344011,HF-2,96%,681 patients,AL_HF-2
AL,35233,2059344011,HF-3,94%,343 patients,AL_HF-3
AL,35233,2059344011,HF-4,100%,130 patients,AL_HF-4
AL,35233,2059344011,PN-2,74%,247 patients,AL_PN-2
AL,35233,2059344011,PN-3B,92%,378 patients,AL_PN-3B
AL,35233,2059344011,PN-4,100%,169 patients,AL_PN-4
AL,35233,2059344011,PN-5C,92%,357 patients,AL_PN-5C
AL,35233,2059344011,PN-6,85%,155 patients,AL_PN-6
AL,35233,2059344011,PN-7,79%,242 patients,AL_PN-7
AL,35233,2059344011,SCIP-CARD-2,69%,94 patients,AL_SCIP-CARD-2
AL,35233,2059344011,SCIP-INF-1,88%,324 patients,AL_SCIP-INF-1
AL,35233,2059344011,SCIP-INF-2,95%,350 patients,AL_SCIP-INF-2
AL,35233,2059344011,SCIP-INF-3,87%,317 patients,AL_SCIP-INF-3
AL,35233,2059344011,SCIP-INF-4,76%,140 patients,AL_SCIP-INF-4
AL,35233,2059344011,SCIP-INF-6,97%,585 patients,AL_SCIP-INF-6
AL,35233,2059344011,SCIP-VTE-1,79%,230 patients,AL_SCIP-VTE-1
AL,35233,2059344011,SCIP-VTE-2,77%,224 patients,AL_SCIP-VTE-2
AL,36078,3342836541,AMI-1,77%,13 patients,AL_AMI-1
AL,36078,3342836541,AMI-2,100%,4 patients,AL_AMI-2
AL,36078,3342836541,AMI-3,100%,1 patients,AL_AMI-3
AL,36078,3342836541,AMI-4,,0 patients,AL_AMI-4
AL,36078,3342836541,AMI-5,75%,4 patients,AL_AMI-5
AL,36078,3342836541,AMI-7A,,0 patients,AL_AMI-7A
AL,36078,3342836541,AMI-8A,,0 patients,AL_AMI-8A
AL,36078,3342836541,HF-1,88%,65 patients,AL_HF-1
AL,36078,3342836541,HF-2,100%,87 patients,AL_HF-2
AL,36078,3342836541,HF-3,100%,30 patients,AL_HF-3
AL,36078,3342836541,HF-4,100%,9 patients,AL_HF-4
AL,36078,3342836541,PN-2,87%,70 patients,AL_PN-2
AL,36078,3342836541,PN-3B,95%,76 patients,AL_PN-3B
AL,36078,3342836541,PN-4,90%,41 patients,AL_PN-4
AL,36078,3342836541,PN-5C,97%,71 patients,AL_PN-5C
AL,36078,3342836541,PN-6,96%,52 patients,AL_PN-6
AL,36078,3342836541,PN-7,93%,56 patients,AL_PN-7
AL,36078,3342836541,SCIP-CARD-2,100%,3 patients,AL_SCIP-CARD-2
AL,36078,3342836541,SCIP-INF-1,100%,10 patients,AL_SCIP-INF-1
AL,36078,3342836541,SCIP-INF-2,100%,10 patients,AL_SCIP-INF-2
AL,36078,3342836541,SCIP-INF-3,100%,9 patients,AL_SCIP-INF-3
AL,36078,3342836541,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,36078,3342836541,SCIP-INF-6,100%,33 patients,AL_SCIP-INF-6
AL,36078,3342836541,SCIP-VTE-1,88%,24 patients,AL_SCIP-VTE-1
AL,36078,3342836541,SCIP-VTE-2,88%,24 patients,AL_SCIP-VTE-2
AL,35058,2567372000,AMI-1,100%,51 patients,AL_AMI-1
AL,35058,2567372000,AMI-2,100%,26 patients,AL_AMI-2
AL,35058,2567372000,AMI-3,67%,3 patients,AL_AMI-3
AL,35058,2567372000,AMI-4,100%,3 patients,AL_AMI-4
AL,35058,2567372000,AMI-5,100%,23 patients,AL_AMI-5
AL,35058,2567372000,AMI-7A,,0 patients,AL_AMI-7A
AL,35058,2567372000,AMI-8A,,0 patients,AL_AMI-8A
AL,35058,2567372000,HF-1,99%,158 patients,AL_HF-1
AL,35058,2567372000,HF-2,100%,200 patients,AL_HF-2
AL,35058,2567372000,HF-3,97%,37 patients,AL_HF-3
AL,35058,2567372000,HF-4,100%,42 patients,AL_HF-4
AL,35058,2567372000,PN-2,100%,155 patients,AL_PN-2
AL,35058,2567372000,PN-3B,100%,138 patients,AL_PN-3B
AL,35058,2567372000,PN-4,100%,90 patients,AL_PN-4
AL,35058,2567372000,PN-5C,99%,160 patients,AL_PN-5C
AL,35058,2567372000,PN-6,98%,136 patients,AL_PN-6
AL,35058,2567372000,PN-7,98%,125 patients,AL_PN-7
AL,35058,2567372000,SCIP-CARD-2,99%,68 patients,AL_SCIP-CARD-2
AL,35058,2567372000,SCIP-INF-1,99%,411 patients,AL_SCIP-INF-1
AL,35058,2567372000,SCIP-INF-2,98%,417 patients,AL_SCIP-INF-2
AL,35058,2567372000,SCIP-INF-3,98%,405 patients,AL_SCIP-INF-3
AL,35058,2567372000,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,35058,2567372000,SCIP-INF-6,100%,598 patients,AL_SCIP-INF-6
AL,35058,2567372000,SCIP-VTE-1,95%,298 patients,AL_SCIP-VTE-1
AL,35058,2567372000,SCIP-VTE-2,95%,298 patients,AL_SCIP-VTE-2
AL,36420,3342228466,AMI-1,100%,8 patients,AL_AMI-1
AL,36420,3342228466,AMI-2,60%,5 patients,AL_AMI-2
AL,36420,3342228466,AMI-3,100%,3 patients,AL_AMI-3
AL,36420,3342228466,AMI-4,,0 patients,AL_AMI-4
AL,36420,3342228466,AMI-5,100%,6 patients,AL_AMI-5
AL,36420,3342228466,AMI-7A,,0 patients,AL_AMI-7A
AL,36420,3342228466,AMI-8A,,0 patients,AL_AMI-8A
AL,36420,3342228466,HF-1,100%,121 patients,AL_HF-1
AL,36420,3342228466,HF-2,91%,139 patients,AL_HF-2
AL,36420,3342228466,HF-3,86%,21 patients,AL_HF-3
AL,36420,3342228466,HF-4,100%,32 patients,AL_HF-4
AL,36420,3342228466,PN-2,100%,77 patients,AL_PN-2
AL,36420,3342228466,PN-3B,89%,55 patients,AL_PN-3B
AL,36420,3342228466,PN-4,100%,43 patients,AL_PN-4
AL,36420,3342228466,PN-5C,97%,93 patients,AL_PN-5C
AL,36420,3342228466,PN-6,75%,64 patients,AL_PN-6
AL,36420,3342228466,PN-7,92%,52 patients,AL_PN-7
AL,36420,3342228466,SCIP-CARD-2,89%,19 patients,AL_SCIP-CARD-2
AL,36420,3342228466,SCIP-INF-1,97%,139 patients,AL_SCIP-INF-1
AL,36420,3342228466,SCIP-INF-2,88%,141 patients,AL_SCIP-INF-2
AL,36420,3342228466,SCIP-INF-3,99%,136 patients,AL_SCIP-INF-3
AL,36420,3342228466,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,36420,3342228466,SCIP-INF-6,100%,204 patients,AL_SCIP-INF-6
AL,36420,3342228466,SCIP-VTE-1,80%,66 patients,AL_SCIP-VTE-1
AL,36420,3342228466,SCIP-VTE-2,80%,66 patients,AL_SCIP-VTE-2
AL,36201,2562358900,CAC-1,100%,9 patients,AL_CAC-1
AL,36201,2562358900,SCIP-INF-1,99%,96 patients,AL_SCIP-INF-1
AL,36201,2562358900,SCIP-INF-2,93%,98 patients,AL_SCIP-INF-2
AL,36201,2562358900,SCIP-INF-3,93%,95 patients,AL_SCIP-INF-3
AL,36201,2562358900,SCIP-INF-4,,0 patients,AL_SCIP-INF-4
AL,36201,2562358900,SCIP-INF-6,100%,195 patients,AL_SCIP-INF-6
AL,36201,2562358900,SCIP-VTE-1,90%,117 patients,AL_SCIP-VTE-1
AL,36201,2562358900,SCIP-VTE-2,89%,116 patients,AL_SCIP-VTE-2
AL,35801,2562651000,CAC-1,100%,193 patients,AL_CAC-1
AL,35801,2562651000,CAC-2,98%,193 patients,AL_CAC-2
AL,35801,2562651000,CAC-3,14%,193 patients,AL_CAC-3
AL,35801,2562651000,AMI-1,98%,155 patients,AL_AMI-1
AL,35801,2562651000,AMI-2,100%,323 patients,AL_AMI-2
AL,35801,2562651000,AMI-3,97%,77 patients,AL_AMI-3
AL,35801,2562651000,AMI-4,100%,135 patients,AL_AMI-4
AL,35801,2562651000,AMI-5,100%,301 patients,AL_AMI-5
AL,35801,2562651000,AMI-7A,,0 patients,AL_AMI-7A
AL,35801,2562651000,AMI-8A,82%,44 patients,AL_AMI-8A
